Generation,Fitness,R2,Complexity,Equation
82,1.1659009953110211e-07,0.9999771057010706,22,theta**2*exp(-2.21503733469192*theta)*log((6.20033150315787 - theta)/log(-4.91549885698852*theta))/cos((0.865154111097881 + I*pi)**2)**2
83,1.1659009953110211e-07,0.9999771057010706,22,theta**2*exp(-2.21503733469192*theta)*log((6.20033150315787 - theta)/log(-4.91549885698852*theta))/cos((0.865154111097881 + I*pi)**2)**2
84,1.1659009953110211e-07,0.9999771057010706,22,theta**2*exp(-2.21503733469192*theta)*log((6.20033150315787 - theta)/log(-4.91549885698852*theta))/cos((0.865154111097881 + I*pi)**2)**2
85,1.1659009953110211e-07,0.9999771057010706,22,theta**2*exp(-2.21503733469192*theta)*log((6.20033150315787 - theta)/log(-4.91549885698852*theta))/cos((0.865154111097881 + I*pi)**2)**2
86,1.1659009953110211e-07,0.9999771057010706,22,theta**2*exp(-2.21503733469192*theta)*log((6.20033150315787 - theta)/log(-4.91549885698852*theta))/cos((0.865154111097881 + I*pi)**2)**2
87,1.1659009953110211e-07,0.9999771057010706,22,theta**2*exp(-2.21503733469192*theta)*log((6.20033150315787 - theta)/log(-4.91549885698852*theta))/cos((0.865154111097881 + I*pi)**2)**2
88,1.1659009953110211e-07,0.9999771057010706,22,theta**2*exp(-2.21503733469192*theta)*log((6.20033150315787 - theta)/log(-4.91549885698852*theta))/cos((0.865154111097881 + I*pi)**2)**2
89,1.1659009953110211e-07,0.9999771057010706,22,theta**2*exp(-2.21503733469192*theta)*log((6.20033150315787 - theta)/log(-4.91549885698852*theta))/cos((0.865154111097881 + I*pi)**2)**2
90,1.1659009953110211e-07,0.9999771057010706,22,theta**2*exp(-2.21503733469192*theta)*log((6.20033150315787 - theta)/log(-4.91549885698852*theta))/cos((0.865154111097881 + I*pi)**2)**2
91,1.1659009953110211e-07,0.9999771057010706,22,theta**2*exp(-2.21503733469192*theta)*log((6.20033150315787 - theta)/log(-4.91549885698852*theta))/cos((0.865154111097881 + I*pi)**2)**2
92,1.1659009953110211e-07,0.9999771057010706,22,theta**2*exp(-2.21503733469192*theta)*log((6.20033150315787 - theta)/log(-4.91549885698852*theta))/cos((0.865154111097881 + I*pi)**2)**2
93,1.1659009953110211e-07,0.9999771057010706,22,theta**2*exp(-2.21503733469192*theta)*log((6.20033150315787 - theta)/log(-4.91549885698852*theta))/cos((0.865154111097881 + I*pi)**2)**2
94,1.1659009953110211e-07,0.9999771057010706,22,theta**2*exp(-2.21503733469192*theta)*log((6.20033150315787 - theta)/log(-4.91549885698852*theta))/cos((0.865154111097881 + I*pi)**2)**2
95,1.1659009953110211e-07,0.9999771057010706,22,theta**2*exp(-2.21503733469192*theta)*log((6.20033150315787 - theta)/log(-4.91549885698852*theta))/cos((0.865154111097881 + I*pi)**2)**2
96,1.1659009953110211e-07,0.9999771057010706,22,theta**2*exp(-2.21503733469192*theta)*log((6.20033150315787 - theta)/log(-4.91549885698852*theta))/cos((0.865154111097881 + I*pi)**2)**2
97,1.1659009953110203e-07,0.9999771057010706,24,theta**2*exp(-2.21503733469192*theta)*log((6.20033150315787 - theta)/log(-4.91549885698852*theta))/cos((0.865154111097881 + I*pi)**2)**2
98,1.1659009953110203e-07,0.9999771057010706,24,theta**2*exp(-2.21503733469192*theta)*log((6.20033150315787 - theta)/log(-4.91549885698852*theta))/cos((0.865154111097881 + I*pi)**2)**2
99,1.1659009953110203e-07,0.9999771057010706,24,theta**2*exp(-2.21503733469192*theta)*log((6.20033150315787 - theta)/log(-4.91549885698852*theta))/cos((0.865154111097881 + I*pi)**2)**2
100,1.1659009827244288e-07,0.9999771049921523,36,theta**2*exp(-2.21504492983626*theta)*log((6.2003302254073 - theta)/log(-4.91549952497607*theta))/cos(57.5902368875705*cos(E)**2)**2
