Generation,Fitness,R2,Complexity,Equation
43,0.04034986267558023,0.9955856560277411,41,0.0933783616272438*T*kb*omega**2/c**2
44,0.04034986267558023,0.9955856560277411,41,0.0933783616272438*T*kb*omega**2/c**2
45,0.04034986267558023,0.9955856560277411,41,0.0933783616272438*T*kb*omega**2/c**2
46,0.04034986267558023,0.9955856560277411,41,0.0933783616272438*T*kb*omega**2/c**2
47,0.04034986267558023,0.9955856560277411,41,0.0933783616272438*T*kb*omega**2/c**2
48,0.04034986267558023,0.9955856560277411,41,0.0933783616272438*T*kb*omega**2/c**2
49,0.04034986267558023,0.9955856560277411,41,0.0933783616272438*T*kb*omega**2/c**2
50,0.04034986267558023,0.9955856560277411,41,0.0933783616272438*T*kb*omega**2/c**2
51,0.04034986267558023,0.9955856560277411,41,0.0933783616272438*T*kb*omega**2/c**2
52,0.04034986267558023,0.9955856560277411,41,0.0933783616272438*T*kb*omega**2/c**2
53,0.04034986267558023,0.9955856560277411,41,0.0933783616272438*T*kb*omega**2/c**2
54,0.04034986267558023,0.9955856560277411,41,0.0933783616272438*T*kb*omega**2/c**2
55,0.04034986267558023,0.9955856560277411,41,0.0933783616272438*T*kb*omega**2/c**2
56,0.04034986267558023,0.9955856560277411,41,0.0933783616272438*T*kb*omega**2/c**2
57,0.04034986267558023,0.9955856560277411,41,0.0933783616272438*T*kb*omega**2/c**2
58,0.04034986267558023,0.9955856560277411,41,0.0933783616272438*T*kb*omega**2/c**2
59,0.04034986267558023,0.9955856560277411,41,0.0933783616272438*T*kb*omega**2/c**2
60,0.04034986267558023,0.9955856560277411,41,0.0933783616272438*T*kb*omega**2/c**2
61,0.04034986267558023,0.9955856560277411,41,0.0933783616272438*T*kb*omega**2/c**2
62,0.04034986267558023,0.9955856560277411,41,0.0933783616272438*T*kb*omega**2/c**2
63,0.04034986267558023,0.9955856560277411,41,0.0933783616272438*T*kb*omega**2/c**2
64,0.04034986267558023,0.9955856560277411,41,0.0933783616272438*T*kb*omega**2/c**2
65,0.04034986267558023,0.9955856560277411,41,0.0933783616272438*T*kb*omega**2/c**2
66,0.04034986267558023,0.9955856560277411,41,0.0933783616272438*T*kb*omega**2/c**2
67,0.04034986267558023,0.9955856560277411,41,0.0933783616272438*T*kb*omega**2/c**2
68,0.04034986267558023,0.9955856560277411,41,0.0933783616272438*T*kb*omega**2/c**2
69,0.04034986267558023,0.9955856560277411,41,0.0933783616272438*T*kb*omega**2/c**2
70,0.04034986267558023,0.9955856560277411,41,0.0933783616272438*T*kb*omega**2/c**2
71,0.04034986267558023,0.9955856560277411,41,0.0933783616272438*T*kb*omega**2/c**2
72,0.04034986267558023,0.9955856560277411,41,0.0933783616272438*T*kb*omega**2/c**2
73,0.04034986267558023,0.9955856560277411,41,0.0933783616272438*T*kb*omega**2/c**2
74,0.04034986267558023,0.9955856560277411,41,0.0933783616272438*T*kb*omega**2/c**2
75,0.04034986267558023,0.9955856560277411,41,0.0933783616272438*T*kb*omega**2/c**2
76,0.04034986267558023,0.9955856560277411,41,0.0933783616272438*T*kb*omega**2/c**2
77,0.04034986267558023,0.9955856560277411,41,0.0933783616272438*T*kb*omega**2/c**2
78,0.04034986267558023,0.9955856560277411,41,0.0933783616272438*T*kb*omega**2/c**2
79,0.04034986267558023,0.9955856560277411,41,0.0933783616272438*T*kb*omega**2/c**2
80,0.040349862675580196,0.9955856560277411,50,0.0933783616272438*T*kb*omega**2/c**2
81,0.040349862675580196,0.9955856560277411,50,0.0933783616272438*T*kb*omega**2/c**2
82,0.040349862675580196,0.9955856560277411,50,0.0933783616272438*T*kb*omega**2/c**2
83,0.040349862675580196,0.9955856560277411,50,0.0933783616272438*T*kb*omega**2/c**2
84,0.040349862675580196,0.9955856560277411,50,0.0933783616272438*T*kb*omega**2/c**2
85,0.040349862675580196,0.995585656033146,49,0.0933783616703191*T*kb*omega**2/c**2
86,0.040349862675580196,0.9955856560277411,50,0.0933783616272438*T*kb*omega**2/c**2
87,0.04034986267558019,0.9955856560277411,47,0.0933783616272438*T*kb*omega**2/c**2
88,0.04034986267558019,0.9955856560277411,47,0.0933783616272438*T*kb*omega**2/c**2
89,0.04034986267558018,0.9955856560277411,45,0.0933783616272438*T*kb*omega**2/c**2
90,0.04034986267558018,0.9955856560277411,45,0.0933783616272438*T*kb*omega**2/c**2
91,0.04034986267558018,0.9955856560277411,50,0.0933783616272438*T*kb*omega**2/c**2
92,0.04034986267558018,0.9955856560277411,46,0.0933783616272438*T*kb*omega**2/c**2
93,0.040349862675580175,0.9955856560277411,49,0.0933783616272438*T*kb*omega**2/c**2
94,0.040349862675580175,0.9955856560277411,49,0.0933783616272438*T*kb*omega**2/c**2
95,0.04034986267558017,0.9955856560277411,48,0.0933783616272438*T*kb*omega**2/c**2
96,0.04034986267558017,0.9955856560277411,48,0.0933783616272438*T*kb*omega**2/c**2
97,0.04034986267558017,0.9955856560277411,49,0.0933783616272438*T*kb*omega**2/c**2
98,0.04034986267558017,0.9955856560277411,49,0.0933783616272438*T*kb*omega**2/c**2
99,0.04034986267558017,0.9955856560277411,49,0.0933783616272438*T*kb*omega**2/c**2
100,0.04034986267558017,0.9955856560277411,49,0.0933783616272438*T*kb*omega**2/c**2
