Generation,Fitness,R2,Complexity,Equation
50,0.3200037507111364,0.9097313841216551,26,sqrt((-theta1 + theta2)*(0.0726955792188595*x1 + 0.779329746842099*x2)*(x1**2/x2 - x1 + 1.27089673005029*x2))
51,0.2849867735938532,0.9196829950262049,34,sqrt((-theta1 + theta2)*(-0.0310757094019618*x1 + 0.787366590888178*x2)*(x1**2/x2 - 0.251668583697841*x1 + 0.837516476624198*x2))
52,0.28190844132529985,0.920546697066057,36,sqrt((-theta1 + theta2)*(-0.00662194799427762*x1 + 0.753351835405855*x2)*(0.983710105747007*x1**2/x2 - 0.347166308905449*x1 + 0.948313860038078*x2))
53,0.28181597666734753,0.9205132071152188,34,sqrt((-theta1 + theta2)*(-0.00281022617310767*x1 + 0.740835602968971*x2)*(x1**2/x2 - 0.382347032787313*x1 + 0.975682841605031*x2))
54,0.28181408267497066,0.9205178660123058,34,sqrt((-theta1 + theta2)*(-0.00341748614585913*x1 + 0.740731397134556*x2)*(x1**2/x2 - 0.379735099395722*x1 + 0.975221139072156*x2))
55,0.28181370900398295,0.9205161114650016,34,sqrt((-theta1 + theta2)*(-0.00444172014017785*x1 + 0.744965811054328*x2)*(x1**2/x2 - 0.383315049203675*x1 + 0.971819394448407*x2))
56,0.28181370440708053,0.9205160331605416,34,sqrt((-theta1 + theta2)*(-0.00441232645424305*x1 + 0.744938730876237*x2)*(x1**2/x2 - 0.383472957296702*x1 + 0.97193871827701*x2))
57,0.2818137041711468,0.9205160378861462,34,sqrt((-theta1 + theta2)*(-0.00440171323678573*x1 + 0.744908192065534*x2)*(x1**2/x2 - 0.383490510637854*x1 + 0.971991555768539*x2))
58,0.2818137041711468,0.9205160378861462,34,sqrt((-theta1 + theta2)*(-0.00440171323678573*x1 + 0.744908192065534*x2)*(x1**2/x2 - 0.383490510637854*x1 + 0.971991555768539*x2))
59,0.2818137041711468,0.9205160378861462,34,sqrt((-theta1 + theta2)*(-0.00440171323678573*x1 + 0.744908192065534*x2)*(x1**2/x2 - 0.383490510637854*x1 + 0.971991555768539*x2))
60,0.2818137041711468,0.9205160378861462,34,sqrt((-theta1 + theta2)*(-0.00440171323678573*x1 + 0.744908192065534*x2)*(x1**2/x2 - 0.383490510637854*x1 + 0.971991555768539*x2))
61,0.2818137041711468,0.9205160378861462,34,sqrt((-theta1 + theta2)*(-0.00440171323678573*x1 + 0.744908192065534*x2)*(x1**2/x2 - 0.383490510637854*x1 + 0.971991555768539*x2))
62,0.2818137041711468,0.9205160378861462,34,sqrt((-theta1 + theta2)*(-0.00440171323678573*x1 + 0.744908192065534*x2)*(x1**2/x2 - 0.383490510637854*x1 + 0.971991555768539*x2))
63,0.2818137041711468,0.9205160378861462,34,sqrt((-theta1 + theta2)*(-0.00440171323678573*x1 + 0.744908192065534*x2)*(x1**2/x2 - 0.383490510637854*x1 + 0.971991555768539*x2))
64,0.2818137041711468,0.9205160378861462,34,sqrt((-theta1 + theta2)*(-0.00440171323678573*x1 + 0.744908192065534*x2)*(x1**2/x2 - 0.383490510637854*x1 + 0.971991555768539*x2))
65,0.2818137041711468,0.9205160378861462,34,sqrt((-theta1 + theta2)*(-0.00440171323678573*x1 + 0.744908192065534*x2)*(x1**2/x2 - 0.383490510637854*x1 + 0.971991555768539*x2))
66,0.2818137041711468,0.9205160378861462,34,sqrt((-theta1 + theta2)*(-0.00440171323678573*x1 + 0.744908192065534*x2)*(x1**2/x2 - 0.383490510637854*x1 + 0.971991555768539*x2))
67,0.2818137041711468,0.9205160378861462,34,sqrt((-theta1 + theta2)*(-0.00440171323678573*x1 + 0.744908192065534*x2)*(x1**2/x2 - 0.383490510637854*x1 + 0.971991555768539*x2))
68,0.2818137041711468,0.9205160378861462,34,sqrt((-theta1 + theta2)*(-0.00440171323678573*x1 + 0.744908192065534*x2)*(x1**2/x2 - 0.383490510637854*x1 + 0.971991555768539*x2))
69,0.2818137041711468,0.9205160378861462,34,sqrt((-theta1 + theta2)*(-0.00440171323678573*x1 + 0.744908192065534*x2)*(x1**2/x2 - 0.383490510637854*x1 + 0.971991555768539*x2))
70,0.2818137041711468,0.9205160378861462,34,sqrt((-theta1 + theta2)*(-0.00440171323678573*x1 + 0.744908192065534*x2)*(x1**2/x2 - 0.383490510637854*x1 + 0.971991555768539*x2))
71,0.2818137041711468,0.9205160378861462,34,sqrt((-theta1 + theta2)*(-0.00440171323678573*x1 + 0.744908192065534*x2)*(x1**2/x2 - 0.383490510637854*x1 + 0.971991555768539*x2))
72,0.2818137041711468,0.9205160378861462,34,sqrt((-theta1 + theta2)*(-0.00440171323678573*x1 + 0.744908192065534*x2)*(x1**2/x2 - 0.383490510637854*x1 + 0.971991555768539*x2))
